index,id_sample,id_hole,keypoint,method,method_param,metric_value,metric_type,length_hole
29049,392,1,kp5_animal1_x,transformer,type-transformer_mu_sigma-True,0.005684325743559146,RMSE,15.0
29050,392,1,kp5_animal1_x,transformer,type-transformer_mu_sigma-True,0.005207225970478829,MPJPE,15.0
29051,392,1,kp5_animal1_x,transformer,type-transformer_mu_sigma-True,1.0,PCK@0.01,15.0
29052,392,1,kp5_animal1_x,transformer,type-transformer_mu_sigma-True,0.017264811197916667,mean_uncertainty,15.0
29053,392,1,kp5_animal1_x,transformer,type-transformer_mu_sigma-True,0.01786041259765625,max_uncertainty,15.0
29054,392,1,kp5_animal1_x,transformer,type-transformer_mu_sigma-True,1.0,bandexcess_2sigma,15.0
29055,392,1,kp5_animal1_x,transformer,type-transformer_mu_sigma-True,1.0,coverage_2sigma,15.0
29056,392,1,kp5_animal1_x,GRU,type-GRU_mu_sigma-True,0.023955952295338402,RMSE,15.0
29057,392,1,kp5_animal1_x,GRU,type-GRU_mu_sigma-True,0.02246691930876017,MPJPE,15.0
29058,392,1,kp5_animal1_x,GRU,type-GRU_mu_sigma-True,1.0,PCK@0.01,15.0
29059,392,1,kp5_animal1_x,GRU,type-GRU_mu_sigma-True,0.040884144824700396,mean_uncertainty,15.0
29060,392,1,kp5_animal1_x,GRU,type-GRU_mu_sigma-True,0.046159744534648994,max_uncertainty,15.0
29061,392,1,kp5_animal1_x,GRU,type-GRU_mu_sigma-True,1.0,bandexcess_2sigma,15.0
29062,392,1,kp5_animal1_x,GRU,type-GRU_mu_sigma-True,1.0,coverage_2sigma,15.0
29063,392,1,kp5_animal1_x,GRU,type-GRU_mu_sigma-False,0.007991489861941451,RMSE,15.0
29064,392,1,kp5_animal1_x,GRU,type-GRU_mu_sigma-False,0.007452632486378989,MPJPE,15.0
29065,392,1,kp5_animal1_x,GRU,type-GRU_mu_sigma-False,1.0,PCK@0.01,15.0
29066,392,1,kp5_animal1_x,transformer,type-transformer_mu_sigma-False,0.017944582490892355,RMSE,15.0
29067,392,1,kp5_animal1_x,transformer,type-transformer_mu_sigma-False,0.017758933941421244,MPJPE,15.0
29068,392,1,kp5_animal1_x,transformer,type-transformer_mu_sigma-False,1.0,PCK@0.01,15.0
29069,392,1,kp5_animal1_x,linear_interp,linear_interp,0.007750836171362802,RMSE,15.0
29070,392,1,kp5_animal1_x,linear_interp,linear_interp,0.0074879930754871695,MPJPE,15.0
29071,392,1,kp5_animal1_x,linear_interp,linear_interp,1.0,PCK@0.01,15.0
29072,392,-1,all,linear_interp,linear_interp,1.0,PCK@0.01,17.0
29073,392,-1,all,linear_interp,linear_interp,0.007248818784831654,MPJPE,17.0
29074,392,-1,all,linear_interp,linear_interp,0.0076670657020259,RMSE,17.0
29075,392,-1,all,TCN,type-TCN_mu_sigma-False,1.0,PCK@0.01,17.0
29076,392,-1,all,TCN,type-TCN_mu_sigma-False,0.03713736141586499,MPJPE,17.0
29077,392,-1,all,TCN,type-TCN_mu_sigma-False,0.03873253270046447,RMSE,17.0
29078,392,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,1.0,PCK@0.01,17.0
29079,392,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.01190608239863981,MPJPE,17.0
29080,392,-1,all,STS_GCN,type-STS_GCN_mu_sigma-False,0.014648294298182249,RMSE,17.0
29081,392,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,PCK@0.01,17.0
29082,392,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.021874424622246785,MPJPE,17.0
29083,392,-1,all,ST_GCN,type-ST_GCN_mu_sigma-False,0.022928941469953022,RMSE,17.0
29084,392,-1,all,transformer,type-transformer_mu_sigma-True,1.0,PCK@0.01,17.0
29085,392,-1,all,transformer,type-transformer_mu_sigma-True,0.005932203909306822,MPJPE,17.0
29086,392,-1,all,transformer,type-transformer_mu_sigma-True,0.006762795392334264,RMSE,17.0
29087,392,-1,all,transformer,type-transformer_mu_sigma-True,0.017981136546415442,mean_uncertainty,15.0
29088,392,-1,all,GRU,type-GRU_mu_sigma-True,1.0,PCK@0.01,17.0
29089,392,-1,all,GRU,type-GRU_mu_sigma-True,0.021259173014679337,MPJPE,17.0
