index,id_sample,id_hole,keypoint,method,method_param,metric_value,metric_type,length_hole
37226,504,0,kp4_animal1_x,transformer,type-transformer_mu_sigma-False,2.9519779306142437,RMSE,12.0
37227,504,0,kp4_animal1_x,transformer,type-transformer_mu_sigma-False,2.7472504187951485,MPJPE,12.0
37228,504,0,kp4_animal1_x,transformer,type-transformer_mu_sigma-False,1.0,PCK@0.01,12.0
37229,504,0,kp4_animal1_x,linear_interp,linear_interp,14.517082124324627,RMSE,12.0
37230,504,0,kp4_animal1_x,linear_interp,linear_interp,13.63408401915892,MPJPE,12.0
37231,504,0,kp4_animal1_x,linear_interp,linear_interp,0.25,PCK@0.01,12.0
37232,504,1,kp6_animal1_x,TCN,type-TCN_mu_sigma-False,21.95679161198313,RMSE,14.0
37233,504,1,kp6_animal1_x,TCN,type-TCN_mu_sigma-False,21.249389118948898,MPJPE,14.0
37234,504,1,kp6_animal1_x,TCN,type-TCN_mu_sigma-False,0.07142857142857142,PCK@0.01,14.0
37235,504,1,kp6_animal1_x,STS_GCN,type-STS_GCN_mu_sigma-False,12.086355203321343,RMSE,14.0
37236,504,1,kp6_animal1_x,STS_GCN,type-STS_GCN_mu_sigma-False,10.298375248235986,MPJPE,14.0
37237,504,1,kp6_animal1_x,STS_GCN,type-STS_GCN_mu_sigma-False,0.5,PCK@0.01,14.0
37238,504,1,kp6_animal1_x,ST_GCN,type-ST_GCN_mu_sigma-False,5.1590080778368055,RMSE,14.0
37239,504,1,kp6_animal1_x,ST_GCN,type-ST_GCN_mu_sigma-False,4.474571581727522,MPJPE,14.0
37240,504,1,kp6_animal1_x,ST_GCN,type-ST_GCN_mu_sigma-False,1.0,PCK@0.01,14.0
37241,504,1,kp6_animal1_x,transformer,type-transformer_mu_sigma-True,2.7392669468730557,RMSE,14.0
37242,504,1,kp6_animal1_x,transformer,type-transformer_mu_sigma-True,2.332384960475909,MPJPE,14.0
37243,504,1,kp6_animal1_x,transformer,type-transformer_mu_sigma-True,1.0,PCK@0.01,14.0
37244,504,1,kp6_animal1_x,transformer,type-transformer_mu_sigma-True,0.023620332990373884,mean_uncertainty,14.0
37245,504,1,kp6_animal1_x,transformer,type-transformer_mu_sigma-True,0.028411865234375,max_uncertainty,14.0
37246,504,1,kp6_animal1_x,transformer,type-transformer_mu_sigma-True,1.0,bandexcess_2sigma,14.0
37247,504,1,kp6_animal1_x,transformer,type-transformer_mu_sigma-True,0.019230769230769232,coverage_2sigma,14.0
37248,504,1,kp6_animal1_x,GRU,type-GRU_mu_sigma-True,8.106549311718235,RMSE,14.0
37249,504,1,kp6_animal1_x,GRU,type-GRU_mu_sigma-True,7.601739557652924,MPJPE,14.0
37250,504,1,kp6_animal1_x,GRU,type-GRU_mu_sigma-True,0.7857142857142857,PCK@0.01,14.0
37251,504,1,kp6_animal1_x,GRU,type-GRU_mu_sigma-True,0.04594911858947098,mean_uncertainty,14.0
37252,504,1,kp6_animal1_x,GRU,type-GRU_mu_sigma-True,0.04787445116395001,max_uncertainty,14.0
37253,504,1,kp6_animal1_x,GRU,type-GRU_mu_sigma-True,1.0,bandexcess_2sigma,14.0
37254,504,1,kp6_animal1_x,GRU,type-GRU_mu_sigma-True,0.0,coverage_2sigma,14.0
37255,504,1,kp6_animal1_x,GRU,type-GRU_mu_sigma-False,6.1208602442931825,RMSE,14.0
37256,504,1,kp6_animal1_x,GRU,type-GRU_mu_sigma-False,5.83769629515624,MPJPE,14.0
37257,504,1,kp6_animal1_x,GRU,type-GRU_mu_sigma-False,1.0,PCK@0.01,14.0
37258,504,1,kp6_animal1_x,transformer,type-transformer_mu_sigma-False,4.020160060318798,RMSE,14.0
37259,504,1,kp6_animal1_x,transformer,type-transformer_mu_sigma-False,3.6595482510366124,MPJPE,14.0
37260,504,1,kp6_animal1_x,transformer,type-transformer_mu_sigma-False,1.0,PCK@0.01,14.0
37261,504,1,kp6_animal1_x,linear_interp,linear_interp,2.7262349689316268,RMSE,14.0
37262,504,1,kp6_animal1_x,linear_interp,linear_interp,2.4036299665173115,MPJPE,14.0
37263,504,1,kp6_animal1_x,linear_interp,linear_interp,1.0,PCK@0.01,14.0
37264,504,-1,all,linear_interp,linear_interp,0.6538461538461539,PCK@0.01,26.0
37265,504,-1,all,linear_interp,linear_interp,7.5869164523518995,MPJPE,26.0
37266,504,-1,all,linear_interp,linear_interp,10.063263502489917,RMSE,26.0
37267,504,-1,all,TCN,type-TCN_mu_sigma-False,0.19230769230769232,PCK@0.01,26.0
37268,504,-1,all,TCN,type-TCN_mu_sigma-False,17.54176038559165,MPJPE,26.0
